LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,GDP,Flag Codes,Lookup Area,Lookup M49,Lookup iso,Area Code,Area Code (M49),Area,eu_member,Item Code,Item Code (CPC),Item,Element Code,Element,Months Code,Months,Unit,YEAR,wheat_PPI,YEAR_INT
EST,GDP,TOT,USD_CAP,A,2019,39068.183685,,Estonia,233.0,EST,63,'233,Estonia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2019,100.82,2019
EST,GDP,TOT,USD_CAP,A,2020,39456.812096,,Estonia,233.0,EST,63,'233,Estonia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2020,109.36,2020
EST,GDP,TOT,USD_CAP,A,2021,43494.06995,,Estonia,233.0,EST,63,'233,Estonia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2021,110.96,2021
SVN,GDP,TOT,USD_CAP,A,2000,17999.433693,,Slovenia,705.0,SVN,198,'705,Slovenia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2000,82.72,2000
SVN,GDP,TOT,USD_CAP,A,2001,18952.209935,,Slovenia,705.0,SVN,198,'705,Slovenia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,75.76,2001
SVN,GDP,TOT,USD_CAP,A,2002,20236.432071,,Slovenia,705.0,SVN,198,'705,Slovenia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,81.96,2002
SVN,GDP,TOT,USD_CAP,A,2003,21107.521529,,Slovenia,705.0,SVN,198,'705,Slovenia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,87.15,2003
SVN,GDP,TOT,USD_CAP,A,2004,22758.1137,,Slovenia,705.0,SVN,198,'705,Slovenia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2004,75.5,2004
SVN,GDP,TOT,USD_CAP,A,2005,23848.602419,,Slovenia,705.0,SVN,198,'705,Slovenia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2005,67.45,2005
SVN,GDP,TOT,USD_CAP,A,2006,25704.135659,,Slovenia,705.0,SVN,198,'705,Slovenia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2006,69.44,2006
SVN,GDP,TOT,USD_CAP,A,2007,27563.042788,,Slovenia,705.0,SVN,198,'705,Slovenia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2007,108.81,2007
SVN,GDP,TOT,USD_CAP,A,2008,29594.665839,B,Slovenia,705.0,SVN,198,'705,Slovenia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2008,113.58,2008
SVN,GDP,TOT,USD_CAP,A,2009,27512.363227,,Slovenia,705.0,SVN,198,'705,Slovenia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2009,75.96,2009
SVN,GDP,TOT,USD_CAP,A,2010,27823.255433,,Slovenia,705.0,SVN,198,'705,Slovenia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2010,86.4,2010
SVN,GDP,TOT,USD_CAP,A,2011,28931.423641,,Slovenia,705.0,SVN,198,'705,Slovenia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2011,122.94,2011
SVN,GDP,TOT,USD_CAP,A,2012,29048.325999,,Slovenia,705.0,SVN,198,'705,Slovenia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2012,124.53,2012
SVN,GDP,TOT,USD_CAP,A,2013,29979.618841,,Slovenia,705.0,SVN,198,'705,Slovenia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2013,115.24,2013
SVN,GDP,TOT,USD_CAP,A,2014,30872.72888,,Slovenia,705.0,SVN,198,'705,Slovenia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2014,107.66,2014
SVN,GDP,TOT,USD_CAP,A,2015,31631.838376,,Slovenia,705.0,SVN,198,'705,Slovenia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2015,107.15,2015
SVN,GDP,TOT,USD_CAP,A,2016,33942.76789,,Slovenia,705.0,SVN,198,'705,Slovenia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2016,85.19,2016
SVN,GDP,TOT,USD_CAP,A,2017,36517.579273,,Slovenia,705.0,SVN,198,'705,Slovenia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2017,98.05,2017
SVN,GDP,TOT,USD_CAP,A,2018,39008.297051,,Slovenia,705.0,SVN,198,'705,Slovenia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2018,101.49,2018
SVN,GDP,TOT,USD_CAP,A,2019,42075.856414,,Slovenia,705.0,SVN,198,'705,Slovenia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2019,103.9,2019
SVN,GDP,TOT,USD_CAP,A,2020,40860.470781,,Slovenia,705.0,SVN,198,'705,Slovenia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2020,94.35,2020
SVN,GDP,TOT,USD_CAP,A,2021,43970.371468,,Slovenia,705.0,SVN,198,'705,Slovenia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2021,85.96,2021
LVA,GDP,TOT,USD_CAP,A,2000,8040.372357,,Latvia,428.0,LVA,119,'428,Latvia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2000,59.45,2000
LVA,GDP,TOT,USD_CAP,A,2001,9043.901208,,Latvia,428.0,LVA,119,'428,Latvia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,57.5,2001
LVA,GDP,TOT,USD_CAP,A,2002,10080.307516,,Latvia,428.0,LVA,119,'428,Latvia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,58.47,2002
LVA,GDP,TOT,USD_CAP,A,2003,11060.839006,,Latvia,428.0,LVA,119,'428,Latvia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,61.4,2003
LVA,GDP,TOT,USD_CAP,A,2004,12279.38528,,Latvia,428.0,LVA,119,'428,Latvia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2004,66.27,2004
LVA,GDP,TOT,USD_CAP,A,2005,13914.155078,,Latvia,428.0,LVA,119,'428,Latvia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2005,60.42,2005
LVA,GDP,TOT,USD_CAP,A,2006,15854.812284,,Latvia,428.0,LVA,119,'428,Latvia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2006,76.02,2006
LVA,GDP,TOT,USD_CAP,A,2007,18232.817901,,Latvia,428.0,LVA,119,'428,Latvia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2007,128.64,2007
LVA,GDP,TOT,USD_CAP,A,2008,19569.526703,,Latvia,428.0,LVA,119,'428,Latvia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2008,106.23,2008
LVA,GDP,TOT,USD_CAP,A,2009,17022.09047,,Latvia,428.0,LVA,119,'428,Latvia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2009,77.97,2009
LVA,GDP,TOT,USD_CAP,A,2010,17709.026549,,Latvia,428.0,LVA,119,'428,Latvia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2010,113.05,2010
LVA,GDP,TOT,USD_CAP,A,2011,19256.795329,,Latvia,428.0,LVA,119,'428,Latvia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2011,135.47,2011
LVA,GDP,TOT,USD_CAP,A,2012,21297.472621,,Latvia,428.0,LVA,119,'428,Latvia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2012,145.21,2012
LVA,GDP,TOT,USD_CAP,A,2013,22637.197448,,Latvia,428.0,LVA,119,'428,Latvia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2013,125.72,2013
LVA,GDP,TOT,USD_CAP,A,2014,23810.218371,,Latvia,428.0,LVA,119,'428,Latvia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2014,106.16,2014
LVA,GDP,TOT,USD_CAP,A,2015,24975.479748,,Latvia,428.0,LVA,119,'428,Latvia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2015,101.37,2015
LVA,GDP,TOT,USD_CAP,A,2016,26724.459825,,Latvia,428.0,LVA,119,'428,Latvia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2016,92.47,2016
LVA,GDP,TOT,USD_CAP,A,2017,28689.617469,,Latvia,428.0,LVA,119,'428,Latvia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2017,101.37,2017
LVA,GDP,TOT,USD_CAP,A,2018,30891.884185,,Latvia,428.0,LVA,119,'428,Latvia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2018,117.81,2018
LVA,GDP,TOT,USD_CAP,A,2019,32938.582309,,Latvia,428.0,LVA,119,'428,Latvia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2019,111.64,2019
LVA,GDP,TOT,USD_CAP,A,2020,33008.225642,,Latvia,428.0,LVA,119,'428,Latvia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2020,116.68,2020
LVA,GDP,TOT,USD_CAP,A,2021,35150.054156,,Latvia,428.0,LVA,119,'428,Latvia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2021,136.99,2021
LTU,GDP,TOT,USD_CAP,A,2000,8447.107442,,Lithuania,440.0,LTU,126,'440,Lithuania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2000,77.44,2000
LTU,GDP,TOT,USD_CAP,A,2001,9437.521231,,Lithuania,440.0,LTU,126,'440,Lithuania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,78.18,2001
LTU,GDP,TOT,USD_CAP,A,2002,10480.705313,,Lithuania,440.0,LTU,126,'440,Lithuania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,75.57,2002
LTU,GDP,TOT,USD_CAP,A,2003,12068.24375,,Lithuania,440.0,LTU,126,'440,Lithuania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,74.82,2003
LTU,GDP,TOT,USD_CAP,A,2004,13030.520937,,Lithuania,440.0,LTU,126,'440,Lithuania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2004,67.71,2004
LTU,GDP,TOT,USD_CAP,A,2005,14510.717941,,Lithuania,440.0,LTU,126,'440,Lithuania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2005,61.16,2005
LTU,GDP,TOT,USD_CAP,A,2006,16481.428255,,Lithuania,440.0,LTU,126,'440,Lithuania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2006,82.97,2006
LTU,GDP,TOT,USD_CAP,A,2007,19096.729552,,Lithuania,440.0,LTU,126,'440,Lithuania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2007,128.29,2007
LTU,GDP,TOT,USD_CAP,A,2008,20721.028188,,Lithuania,440.0,LTU,126,'440,Lithuania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2008,121.35,2008
LTU,GDP,TOT,USD_CAP,A,2009,18117.659727,,Lithuania,440.0,LTU,126,'440,Lithuania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2009,74.87,2009
LTU,GDP,TOT,USD_CAP,A,2010,20096.631145,,Lithuania,440.0,LTU,126,'440,Lithuania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2010,104.63,2010
LTU,GDP,TOT,USD_CAP,A,2011,22884.945082,,Lithuania,440.0,LTU,126,'440,Lithuania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2011,133.07,2011
LTU,GDP,TOT,USD_CAP,A,2012,24703.697943,,Lithuania,440.0,LTU,126,'440,Lithuania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2012,137.07,2012
LTU,GDP,TOT,USD_CAP,A,2013,26721.601926,,Lithuania,440.0,LTU,126,'440,Lithuania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2013,115.84,2013
LTU,GDP,TOT,USD_CAP,A,2014,28184.499091,,Lithuania,440.0,LTU,126,'440,Lithuania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2014,101.6,2014
LTU,GDP,TOT,USD_CAP,A,2015,28834.457574,,Lithuania,440.0,LTU,126,'440,Lithuania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2015,104.75,2015
LTU,GDP,TOT,USD_CAP,A,2016,30925.151813,,Lithuania,440.0,LTU,126,'440,Lithuania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2016,93.64,2016
LTU,GDP,TOT,USD_CAP,A,2017,33761.906595,,Lithuania,440.0,LTU,126,'440,Lithuania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2017,100.04,2017
LTU,GDP,TOT,USD_CAP,A,2018,36376.535744,,Lithuania,440.0,LTU,126,'440,Lithuania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2018,110.89,2018
LTU,GDP,TOT,USD_CAP,A,2019,39950.760493,,Lithuania,440.0,LTU,126,'440,Lithuania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2019,105.33,2019
LTU,GDP,TOT,USD_CAP,A,2020,40124.47344,,Lithuania,440.0,LTU,126,'440,Lithuania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2020,109.08,2020
LTU,GDP,TOT,USD_CAP,A,2021,43688.013736,,Lithuania,440.0,LTU,126,'440,Lithuania,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2021,116.43,2021
BGR,GDP,TOT,USD_CAP,A,2000,6422.840204,,Bulgaria,100.0,BGR,27,'100,Bulgaria,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2000,65.44,2000
BGR,GDP,TOT,USD_CAP,A,2001,7044.384802,,Bulgaria,100.0,BGR,27,'100,Bulgaria,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,70.47,2001
BGR,GDP,TOT,USD_CAP,A,2002,7755.004951,,Bulgaria,100.0,BGR,27,'100,Bulgaria,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,54.37,2002
BGR,GDP,TOT,USD_CAP,A,2003,8365.517212,,Bulgaria,100.0,BGR,27,'100,Bulgaria,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,69.13,2003
BGR,GDP,TOT,USD_CAP,A,2004,9125.494978,,Bulgaria,100.0,BGR,27,'100,Bulgaria,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2004,79.54,2004
BGR,GDP,TOT,USD_CAP,A,2005,10183.855612,,Bulgaria,100.0,BGR,27,'100,Bulgaria,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2005,51.68,2005
BGR,GDP,TOT,USD_CAP,A,2006,11261.225026,,Bulgaria,100.0,BGR,27,'100,Bulgaria,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2006,60.41,2006
BGR,GDP,TOT,USD_CAP,A,2007,12621.436811,,Bulgaria,100.0,BGR,27,'100,Bulgaria,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2007,100.01,2007
BGR,GDP,TOT,USD_CAP,A,2008,14089.647983,,Bulgaria,100.0,BGR,27,'100,Bulgaria,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2008,105.04,2008
BGR,GDP,TOT,USD_CAP,A,2009,13918.839897,,Bulgaria,100.0,BGR,27,'100,Bulgaria,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2009,70.47,2009
BGR,GDP,TOT,USD_CAP,A,2010,14681.048115,,Bulgaria,100.0,BGR,27,'100,Bulgaria,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2010,81.88,2010
BGR,GDP,TOT,USD_CAP,A,2011,15747.103639,,Bulgaria,100.0,BGR,27,'100,Bulgaria,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2011,109.74,2011
BGR,GDP,TOT,USD_CAP,A,2012,16327.885807,,Bulgaria,100.0,BGR,27,'100,Bulgaria,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2012,135.58,2012
BGR,GDP,TOT,USD_CAP,A,2013,16647.055821,,Bulgaria,100.0,BGR,27,'100,Bulgaria,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2013,105.71,2013
BGR,GDP,TOT,USD_CAP,A,2014,17616.824047,,Bulgaria,100.0,BGR,27,'100,Bulgaria,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2014,105.38,2014
BGR,GDP,TOT,USD_CAP,A,2015,18391.898736,,Bulgaria,100.0,BGR,27,'100,Bulgaria,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2015,102.34,2015
BGR,GDP,TOT,USD_CAP,A,2016,20074.363973,,Bulgaria,100.0,BGR,27,'100,Bulgaria,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2016,92.29,2016
BGR,GDP,TOT,USD_CAP,A,2017,21469.900943,,Bulgaria,100.0,BGR,27,'100,Bulgaria,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2017,100.95,2017
BGR,GDP,TOT,USD_CAP,A,2018,23015.898745,,Bulgaria,100.0,BGR,27,'100,Bulgaria,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2018,102.25,2018
BGR,GDP,TOT,USD_CAP,A,2019,25169.908002,,Bulgaria,100.0,BGR,27,'100,Bulgaria,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2019,99.84,2019
BGR,GDP,TOT,USD_CAP,A,2020,25167.305528,,Bulgaria,100.0,BGR,27,'100,Bulgaria,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2020,110.01,2020
BGR,GDP,TOT,USD_CAP,A,2021,26793.309833,P,Bulgaria,100.0,BGR,27,'100,Bulgaria,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2021,116.45,2021
HRV,GDP,TOT,USD_CAP,A,2000,10710.408716,E,Croatia,191.0,HRV,98,'191,Croatia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2000,81.33,2000
HRV,GDP,TOT,USD_CAP,A,2001,11651.879129,E,Croatia,191.0,HRV,98,'191,Croatia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,88.19,2001
HRV,GDP,TOT,USD_CAP,A,2002,12759.989737,E,Croatia,191.0,HRV,98,'191,Croatia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,84.62,2002
HRV,GDP,TOT,USD_CAP,A,2003,13676.118234,E,Croatia,191.0,HRV,98,'191,Croatia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,91.57,2003
HRV,GDP,TOT,USD_CAP,A,2004,14664.905928,E,Croatia,191.0,HRV,98,'191,Croatia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2004,93.21,2004
HRV,GDP,TOT,USD_CAP,A,2005,15431.924983,E,Croatia,191.0,HRV,98,'191,Croatia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2005,85.17,2005
HRV,GDP,TOT,USD_CAP,A,2006,17586.11479,E,Croatia,191.0,HRV,98,'191,Croatia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2006,77.77,2006
HRV,GDP,TOT,USD_CAP,A,2007,19484.063928,,Croatia,191.0,HRV,98,'191,Croatia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2007,96.5,2007
HRV,GDP,TOT,USD_CAP,A,2008,20915.753381,,Croatia,191.0,HRV,98,'191,Croatia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2008,138.91,2008
HRV,GDP,TOT,USD_CAP,A,2009,20145.177232,,Croatia,191.0,HRV,98,'191,Croatia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2009,76.67,2009
HRV,GDP,TOT,USD_CAP,A,2010,19962.745492,,Croatia,191.0,HRV,98,'191,Croatia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2010,105.73,2010
HRV,GDP,TOT,USD_CAP,A,2011,21003.489223,,Croatia,191.0,HRV,98,'191,Croatia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2011,127.76,2011
HRV,GDP,TOT,USD_CAP,A,2012,21390.005664,,Croatia,191.0,HRV,98,'191,Croatia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2012,127.5,2012
HRV,GDP,TOT,USD_CAP,A,2013,22087.480838,,Croatia,191.0,HRV,98,'191,Croatia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2013,102.58,2013
HRV,GDP,TOT,USD_CAP,A,2014,22337.196354,,Croatia,191.0,HRV,98,'191,Croatia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2014,110.09,2014
HRV,GDP,TOT,USD_CAP,A,2015,23276.973324,,Croatia,191.0,HRV,98,'191,Croatia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2015,105.96,2015
HRV,GDP,TOT,USD_CAP,A,2016,25222.533211,,Croatia,191.0,HRV,98,'191,Croatia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2016,83.95,2016
HRV,GDP,TOT,USD_CAP,A,2017,27119.033204,,Croatia,191.0,HRV,98,'191,Croatia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2017,94.75,2017
HRV,GDP,TOT,USD_CAP,A,2018,28855.886442,,Croatia,191.0,HRV,98,'191,Croatia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2018,99.02,2018
HRV,GDP,TOT,USD_CAP,A,2019,31531.309022,,Croatia,191.0,HRV,98,'191,Croatia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2019,101.58,2019
HRV,GDP,TOT,USD_CAP,A,2020,29551.000694,P,Croatia,191.0,HRV,98,'191,Croatia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2020,96.01,2020
HRV,GDP,TOT,USD_CAP,A,2021,34001.023736,E,Croatia,191.0,HRV,98,'191,Croatia,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2021,90.51,2021
CYP,GDP,TOT,USD_CAP,A,2000,21292.181573,,Cyprus,196.0,CYP,50,'196,Cyprus,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2000,91.53,2000
CYP,GDP,TOT,USD_CAP,A,2001,22866.977209,,Cyprus,196.0,CYP,50,'196,Cyprus,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2001,90.9,2001
CYP,GDP,TOT,USD_CAP,A,2002,23556.886678,,Cyprus,196.0,CYP,50,'196,Cyprus,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2002,95.92,2002
CYP,GDP,TOT,USD_CAP,A,2003,24280.934563,,Cyprus,196.0,CYP,50,'196,Cyprus,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2003,91.53,2003
CYP,GDP,TOT,USD_CAP,A,2004,25944.867724,,Cyprus,196.0,CYP,50,'196,Cyprus,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2004,63.95,2004
CYP,GDP,TOT,USD_CAP,A,2005,27763.246925,,Cyprus,196.0,CYP,50,'196,Cyprus,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2005,60.81,2005
CYP,GDP,TOT,USD_CAP,A,2006,30010.894473,,Cyprus,196.0,CYP,50,'196,Cyprus,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2006,63.32,2006
CYP,GDP,TOT,USD_CAP,A,2007,32885.403004,,Cyprus,196.0,CYP,50,'196,Cyprus,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2007,68.96,2007
CYP,GDP,TOT,USD_CAP,A,2008,34830.196707,,Cyprus,196.0,CYP,50,'196,Cyprus,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2008,165.04,2008
CYP,GDP,TOT,USD_CAP,A,2009,33886.593926,,Cyprus,196.0,CYP,50,'196,Cyprus,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2009,136.43,2009
CYP,GDP,TOT,USD_CAP,A,2010,33423.268846,,Cyprus,196.0,CYP,50,'196,Cyprus,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2010,63.45,2010
CYP,GDP,TOT,USD_CAP,A,2011,33313.577669,,Cyprus,196.0,CYP,50,'196,Cyprus,1,15,'0111,Wheat,5539,Producer Price Index (2014-2016 = 100),7021,Annual value,,Y2011,97.56,2011
